name,measurementDate,measurementTime,Latitude,Longitude,Temperature,Humidity,Pression,PM25,PM10,,
1,03/03/2022,12:57:09,32.6292892,32.6284245,-115.5024508,60,105,54,18,,
2,11/08/2022,13:57:09,32.6381982,32.6262904,-115.5032832,45,104,55,15,,
1,25/09/2022,14:57:09,32.6313510,32.6200455,-115.5090042,58,100,55,32,,
3,23/04/2022,15:57:09,32.6347569,32.6381039,-115.5017336,61,105,56,17,,
1,26/05/2022,16:57:09,32.6218604,32.6374569,-115.5086913,41,102,55,22,,
3,12/12/2022,17:57:09,32.6378413,32.6355896,-115.504851,42,105,50,11,,
3,08/04/2022,18:57:09,32.6283550,32.636018,-115.5041782,43,103,52,31,,
1,31/10/2022,19:57:09,32.6332260,32.6172453,-115.5099628,56,100,51,14,,
3,05/05/2022,20:57:09,32.6381919,32.6236615,-115.505208,64,100,56,27,,
2,29/01/2022,21:57:09,32.6221059,32.6222527,-115.5012919,44,104,54,10,,
1,10/11/2022,22:57:09,32.6186841,32.6369233,-115.5071883,54,101,51,32,,
3,05/08/2022,23:57:09,32.6296253,32.6280178,-115.5059221,50,104,52,33,,
3,09/01/2022,00:57:09,32.6351807,32.6346082,-115.4992009,53,101,55,27,,
2,17/03/2022,01:57:09,32.6200665,32.6225102,-115.5048677,54,105,56,8,,
1,29/12/2022,02:57:09,32.6304452,32.6308124,-115.5092738,44,100,53,17,,
3,04/07/2022,03:57:09,32.6365429,32.6219584,-115.501046,50,104,50,15,,
2,16/08/2022,04:57:09,32.6306521,32.6258446,-115.5021173,40,103,55,28,,
3,23/04/2022,05:57:09,32.6251311,32.6262381,-115.5063786,41,101,55,26,,
1,09/10/2022,06:57:09,32.6203815,32.6188642,-115.5022939,64,101,52,24,,
1,30/11/2022,07:57:09,32.6333108,32.6251733,-115.5103518,57,100,54,29,,
1,24/12/2022,08:57:09,32.6223254,32.6226484,-115.5054489,61,103,50,23,,
2,15/11/2022,09:57:09,32.6207115,32.6325834,-115.5021864,53,102,51,18,,
3,16/12/2022,10:57:09,32.6279878,32.6291219,-115.5099293,60,104,50,13,,
2,26/03/2022,11:57:09,32.6319951,32.6306338,-115.5029315,55,101,54,8,,
3,30/08/2022,12:57:09,32.6240307,32.6309962,-115.5063826,50,105,52,31,,
2,29/08/2022,13:57:09,32.6207401,32.6207723,-115.5071237,53,105,54,32,,
2,07/08/2022,14:57:09,32.6288328,32.6336215,-115.5091448,52,102,55,31,,
2,26/09/2022,15:57:09,32.6351339,32.6272179,-115.5034404,46,100,50,35,,
2,06/04/2022,16:57:09,32.6245216,32.6294738,-115.5015495,40,103,52,29,,
2,21/04/2022,17:57:09,32.6173695,32.6192105,-115.5025983,53,101,52,33,,
3,22/04/2022,18:57:09,32.6197691,32.6193583,-115.5088558,42,104,51,26,,
2,08/11/2022,19:57:09,32.6217694,32.6349084,-115.5079096,61,104,56,17,,
2,16/05/2022,20:57:09,32.6298579,32.6227435,-115.5002396,52,100,55,16,,
2,08/06/2022,21:57:09,32.6308333,32.6353784,-115.5054641,59,103,50,18,,
3,12/12/2022,22:57:09,32.6323285,32.6263199,-115.499042,54,104,50,12,,
2,08/05/2022,23:57:09,32.6337582,32.6247963,-115.5102405,41,100,50,9,,
1,02/10/2022,00:57:09,32.6222903,32.6224312,-115.5050424,58,103,56,14,,
2,19/05/2022,01:57:09,32.6303446,32.6253181,-115.5074399,59,105,53,33,,
2,05/12/2022,02:57:09,32.6276266,32.620572,-115.508121,60,104,51,24,,
3,16/06/2022,03:57:09,32.6171974,32.6302997,-115.5064138,56,100,50,27,,
2,31/03/2022,04:57:09,32.6249529,32.6343197,-115.504068,48,101,53,8,,
3,30/01/2022,05:57:09,32.6290664,32.6265298,-115.5051845,60,101,50,19,,
3,10/11/2022,06:57:09,32.6317594,32.6280494,-115.5007506,48,102,52,30,,
3,23/07/2022,07:57:09,32.6198565,32.6187362,-115.5019042,63,104,55,10,,
3,26/06/2022,08:57:09,32.6267822,32.6245771,-115.5079888,45,104,52,28,,
1,01/05/2022,09:57:09,32.6358862,32.6204834,-115.5062778,57,100,50,24,,
2,17/07/2022,10:57:09,32.6193823,32.6377819,-115.5099514,59,102,55,9,,
2,28/09/2022,11:57:09,32.6376072,32.6251086,-115.5010231,64,101,50,13,,
1,26/04/2022,12:57:09,32.6229594,32.6338122,-115.5052846,58,100,50,10,,
1,30/06/2022,13:57:09,32.6265384,32.6371246,-115.5088907,48,100,55,15,,
1,03/01/2022,14:57:09,32.6189454,32.6247487,-115.5097684,51,100,55,11,,
2,16/01/2022,15:57:09,32.6193531,32.6383747,-115.5090899,49,105,53,22,,
3,24/01/2022,16:57:09,32.6262533,32.6344355,-115.5021515,58,101,54,8,,
3,21/10/2022,17:57:09,32.6233509,32.6306362,-115.5022624,41,100,56,30,,
3,02/05/2022,18:57:09,32.6284625,32.6228467,-115.5088434,57,100,53,26,,
2,10/01/2022,19:57:09,32.6266330,32.6292439,-115.5089759,60,100,54,21,,
3,09/08/2022,20:57:09,32.6327408,32.636093,-115.5020531,61,102,50,15,,
1,11/07/2022,21:57:09,32.6262481,32.6267501,-115.5064346,41,102,51,17,,
2,07/11/2022,22:57:09,32.6320787,32.6250435,-115.5053614,63,101,53,19,,
1,25/07/2022,23:57:09,32.6201127,32.6289441,-115.5052139,49,105,55,34,,
1,15/01/2022,00:57:09,32.6365024,32.6281681,-115.4993733,60,103,54,34,,
1,09/05/2022,01:57:09,32.6247059,32.6261943,-115.510289,51,100,56,24,,
3,17/08/2022,02:57:09,32.6375752,32.6225585,-115.5095684,44,101,52,27,,
2,07/03/2022,03:57:09,32.6176151,32.6380502,-115.5084811,62,103,53,17,,
3,28/03/2022,04:57:09,32.6381039,32.6260234,-115.5097071,45,103,56,19,,
2,01/07/2022,05:57:09,32.6318474,32.6376221,-115.5074257,63,104,51,10,,
1,24/07/2022,06:57:09,32.6310548,32.6212125,-115.5007901,58,105,50,31,,
2,25/01/2022,07:57:09,32.6284585,32.6220627,-115.5042241,50,101,54,14,,
3,29/12/2022,08:57:09,32.6224582,32.6299233,-115.5093573,58,103,51,25,,
2,06/01/2022,09:57:09,32.6285767,32.6368495,-115.501328,47,104,55,30,,
1,26/12/2022,10:57:09,32.6278982,32.6380652,-115.5094428,48,104,56,9,,
2,10/05/2022,11:57:09,32.6309896,32.6380443,-115.5084408,40,104,52,8,,
1,03/12/2022,12:57:09,32.6208034,32.6377748,-115.5088034,41,104,54,34,,
2,11/02/2022,13:57:09,32.6335652,32.634135,-115.5035872,62,102,51,9,,
2,02/01/2022,14:57:09,32.6272734,32.6229453,-115.5015511,53,100,55,11,,
2,06/05/2022,15:57:09,32.6262128,32.6279357,-115.501711,46,105,51,26,,
2,07/07/2022,16:57:09,32.6224036,32.6193957,-115.5039273,54,105,53,35,,
1,30/03/2022,17:57:09,32.6328598,32.6286104,-115.5067518,50,102,52,10,,
1,06/06/2022,18:57:09,32.6288031,32.6185658,-115.5032468,60,101,53,12,,
2,22/10/2022,19:57:09,32.6371103,32.6186982,-115.5002099,48,103,50,23,,
3,27/01/2022,20:57:09,32.6296626,32.6360626,-115.5049868,63,103,55,18,,
3,28/07/2022,21:57:09,32.6352662,32.6283055,-115.5088153,60,102,53,9,,
3,02/11/2022,22:57:09,32.6224872,32.6192928,-115.5006415,57,100,54,14,,
3,20/12/2022,23:57:09,32.6237206,32.627602,-115.5006965,46,101,56,21,,
1,16/09/2022,00:57:09,32.6214486,32.6331657,-115.5083403,40,101,56,13,,
2,11/09/2022,01:57:09,32.6363519,32.6259357,-115.4995349,54,102,53,11,,
2,19/01/2022,02:57:09,32.6361936,32.6328436,-115.5070518,44,105,53,10,,
1,11/05/2022,03:57:09,32.6280697,32.6215103,-115.5004948,60,103,51,26,,
2,03/03/2022,04:57:09,32.6373765,32.6193642,-115.5049237,50,100,50,26,,
1,02/03/2022,05:57:09,32.6292691,32.6268613,-115.4988048,53,103,54,10,,
1,19/09/2022,06:57:09,32.6380323,32.6255878,-115.5055813,49,104,50,9,,
2,30/03/2022,07:57:09,32.6383358,32.6315821,-115.5090374,59,101,51,18,,
3,31/07/2022,08:57:09,32.6236631,32.6173821,-115.5007196,48,100,51,32,,
2,24/11/2022,09:57:09,32.6201152,32.6314918,-115.5009587,53,100,53,11,,
3,11/12/2022,10:57:09,32.6231575,32.628074,-115.5002228,64,105,53,28,,
1,06/02/2022,11:57:09,32.6227463,32.6214318,-115.5048913,57,102,51,35,,
1,13/06/2022,12:57:09,32.6316452,32.6181007,-115.5044693,61,105,54,30,,
2,31/07/2022,13:57:09,32.6322267,32.6344402,-115.5086278,55,103,51,12,,
2,28/03/2022,14:57:09,32.6177659,32.6295146,-115.5043773,62,104,55,28,,
2,04/11/2022,15:57:09,32.6300058,32.6170708,-115.4990276,43,102,52,15,,
2,20/09/2022,16:57:09,32.6181758,32.6290143,-115.5034694,47,101,55,19,,
1,22/02/2022,17:57:09,32.6329696,32.6295407,-115.5001176,46,101,51,22,,
2,25/09/2022,18:57:09,32.6341044,32.623465,-115.4996274,61,102,56,12,,
3,29/08/2022,19:57:09,32.6343051,32.6223376,-115.509499,64,101,51,10,,
2,22/09/2022,20:57:09,32.6232102,32.6233505,-115.5072889,53,100,50,15,,
1,31/07/2022,21:57:09,32.6380723,32.623837,-115.5078525,59,101,56,10,,
3,11/07/2022,22:57:09,32.6195906,32.6280324,-115.5095484,45,105,53,33,,
1,10/11/2022,23:57:09,32.6295865,32.6180083,-115.5082988,60,101,56,10,,
3,01/12/2022,00:57:09,32.6244457,32.6254946,-115.5080778,50,102,54,15,,
1,15/01/2022,01:57:09,32.6272613,32.6283333,-115.5079854,41,104,53,19,,
1,14/12/2022,02:57:09,32.6183590,32.6308553,-115.5074581,45,101,52,34,,
1,23/02/2022,03:57:09,32.6261264,32.6182384,-115.5086707,58,101,50,30,,
3,04/02/2022,04:57:09,32.6270297,32.6348217,-115.5063839,51,104,54,31,,
1,21/12/2022,05:57:09,32.6249301,32.6224742,-115.5092224,56,100,55,32,,
3,25/06/2022,06:57:09,32.6174545,32.6198638,-115.5021584,56,104,51,21,,
2,14/12/2022,07:57:09,32.6340233,32.6341567,-115.5013767,64,103,56,17,,
2,07/01/2022,08:57:09,32.6189239,32.6297438,-115.5030516,53,102,52,35,,
2,03/09/2022,09:57:09,32.6263676,32.6357791,-115.5044903,52,103,56,16,,
1,24/03/2022,10:57:09,32.6339677,32.6261134,-115.5000947,49,100,56,12,,
2,24/02/2022,11:57:09,32.6208534,32.636412,-115.5035886,59,103,50,16,,
1,21/04/2022,12:57:09,32.6344579,32.6256366,-115.5024979,53,102,53,14,,
1,15/11/2022,13:57:09,32.6378849,32.6228073,-115.499421,41,101,56,10,,
1,09/08/2022,14:57:09,32.6362014,32.624982,-115.5049378,64,104,54,14,,
2,06/05/2022,15:57:09,32.6300344,32.6295731,-115.5005086,64,100,52,21,,
1,20/11/2022,16:57:09,32.6341953,32.6332637,-115.498855,52,100,52,26,,
3,15/12/2022,17:57:09,32.6222573,32.6210279,-115.503696,64,101,51,26,,
3,12/01/2022,18:57:09,32.6360633,32.6352578,-115.5056584,58,102,50,10,,
3,09/07/2022,19:57:09,32.6312744,32.6337599,-115.5079985,49,105,56,12,,
3,06/08/2022,20:57:09,32.6191127,32.6229729,-115.5064558,58,101,51,8,,
2,08/04/2022,21:57:09,32.6253592,32.6343422,-115.5010384,43,101,52,17,,
3,09/01/2022,22:57:09,32.6238066,32.6285907,-115.5086477,51,103,55,22,,
1,19/03/2022,23:57:09,32.6364919,32.6363531,-115.5023739,60,103,50,25,,
1,06/10/2022,00:57:09,32.6199420,32.618477,-115.509464,48,105,53,23,,
2,20/07/2022,01:57:09,32.6384185,32.6274689,-115.5021026,46,104,53,17,,
2,20/05/2022,02:57:09,32.6362978,32.6220101,-115.5028938,50,104,55,25,,
1,11/11/2022,03:57:09,32.6235802,32.6202697,-115.5101463,53,101,54,18,,
1,22/02/2022,04:57:09,32.6194840,32.6289082,-115.5036149,56,101,56,27,,
3,10/02/2022,05:57:09,32.6382300,32.6371362,-115.506728,59,103,53,13,,
2,24/03/2022,06:57:09,32.6373010,32.6229756,-115.5075403,62,103,56,13,,
3,11/03/2022,07:57:09,32.6306037,32.6378433,-115.5085844,63,102,51,8,,
1,15/11/2022,08:57:09,32.6251881,32.6340034,-115.509529,45,102,50,32,,
3,07/03/2022,09:57:09,32.6182351,32.6310465,-115.5060454,63,104,55,26,,
2,23/10/2022,10:57:09,32.6381478,32.6332204,-115.5047277,40,100,50,10,,
3,08/02/2022,11:57:09,32.6336682,32.6296957,-115.5061513,61,101,55,26,,
1,14/12/2022,12:57:09,32.6296795,32.6369656,-115.5048413,61,105,52,12,,
3,07/06/2022,13:57:09,32.6382881,32.6192865,-115.5026663,55,100,50,28,,
2,07/07/2022,14:57:09,32.6276821,32.625934,-115.5084238,57,105,54,28,,
3,23/10/2022,15:57:09,32.6233494,32.6336583,-115.5084385,57,100,52,21,,
3,20/01/2022,16:57:09,32.6272152,32.6213756,-115.506779,53,104,56,33,,
2,07/09/2022,17:57:09,32.6341399,32.6267901,-115.5074748,59,103,53,12,,
2,04/02/2022,18:57:09,32.6301783,32.6235182,-115.5009536,57,101,51,23,,
1,03/08/2022,19:57:09,32.6380455,32.6336435,-115.5030693,53,100,52,34,,
1,27/05/2022,20:57:09,32.6368254,32.628901,-115.5039694,62,104,53,20,,
1,10/08/2022,21:57:09,32.6172154,32.6245265,-115.5068866,48,102,51,32,,
3,21/10/2022,22:57:09,32.6285571,32.6314744,-115.5091689,53,100,53,28,,
1,30/01/2022,23:57:09,32.6303162,32.6382668,-115.4991941,55,105,53,11,,
1,20/10/2022,00:57:09,32.6331593,32.6242076,-115.5011527,47,105,56,10,,
3,24/08/2022,01:57:09,32.6188683,32.6194271,-115.5056848,58,101,53,31,,
1,30/04/2022,02:57:09,32.6296807,32.6226192,-115.5032177,47,102,55,27,,
3,15/09/2022,03:57:09,32.6234153,32.6281836,-115.5083318,42,100,54,16,,
1,15/01/2022,04:57:09,32.6363725,32.6307793,-115.5102073,53,100,56,22,,
1,09/06/2022,05:57:09,32.6299758,32.6285564,-115.4999459,42,104,56,15,,
1,10/12/2022,06:57:09,32.6230958,32.6383874,-115.5090111,50,104,51,17,,
3,15/08/2022,07:57:09,32.6290806,32.6382362,-115.5096412,57,103,53,15,,
2,12/06/2022,08:57:09,32.6295246,32.6204781,-115.5094754,54,102,56,8,,
2,10/10/2022,09:57:09,32.6189357,32.6321331,-115.5036335,46,105,51,20,,
3,06/05/2022,10:57:09,32.6209459,32.6338914,-115.5041908,47,105,54,23,,
2,12/06/2022,11:57:09,32.6310619,32.6201219,-115.50416,58,101,51,30,,
3,18/04/2022,12:57:09,32.6373715,32.6362535,-115.5062362,63,104,56,9,,
3,07/08/2022,13:57:09,32.6221025,32.6231599,-115.5078806,53,105,51,29,,
3,13/12/2022,14:57:09,32.6316689,32.620874,-115.5039599,42,104,54,14,,
1,04/01/2022,15:57:09,32.6286172,32.6199889,-115.5067552,50,104,52,33,,
3,16/02/2022,16:57:09,32.6274971,32.6319435,-115.5081682,61,104,56,35,,
1,12/09/2022,17:57:09,32.6233163,32.6323438,-115.5000545,44,103,51,11,,
3,31/08/2022,18:57:09,32.6365913,32.6272785,-115.5020873,42,105,55,22,,
3,20/10/2022,19:57:09,32.6336882,32.621707,-115.4997913,60,102,54,25,,
1,26/03/2022,20:57:09,32.6277740,32.633136,-115.5032179,49,103,55,23,,
3,04/10/2022,21:57:09,32.6173344,32.6337347,-115.5078938,57,100,50,35,,
1,01/11/2022,22:57:09,32.6297367,32.6250941,-115.5001183,57,105,50,10,,
1,21/09/2022,23:57:09,32.6198257,32.628842,-115.5033925,56,103,52,15,,
2,31/10/2022,00:57:09,32.6366565,32.6301767,-115.5099169,52,101,56,14,,
2,27/05/2022,01:57:09,32.6201582,32.6360139,-115.5101796,55,101,55,33,,
1,06/05/2022,02:57:09,32.6358286,32.6238277,-115.5020217,42,104,50,28,,
1,02/11/2022,03:57:09,32.6218700,32.6308133,-115.5034078,60,103,56,22,,
1,16/01/2022,04:57:09,32.6248836,32.6281407,-115.5031768,63,105,53,20,,
2,27/03/2022,05:57:09,32.6368378,32.6181578,-115.5046845,47,103,50,28,,
2,21/12/2022,06:57:09,32.6206724,32.6282061,-115.5038029,58,104,55,14,,
1,17/08/2022,07:57:09,32.6237000,32.6382698,-115.5085726,40,100,54,22,,
2,24/06/2022,08:57:09,32.6332238,32.6241136,-115.5047731,63,105,53,34,,
1,11/09/2022,09:57:09,32.6222263,32.6193759,-115.5061403,56,100,54,24,,
1,18/01/2022,10:57:09,32.6172433,32.6376193,-115.5036997,44,103,51,34,,
3,10/05/2022,11:57:09,32.6185313,32.6270913,-115.5052253,47,101,50,13,,
1,12/07/2022,12:57:09,32.6291043,32.6365579,-115.5053791,62,103,52,12,,
1,09/09/2022,13:57:09,32.6319481,32.6339242,-115.5028749,61,100,53,8,,
1,02/11/2022,14:57:09,32.6309617,32.6381606,-115.5005817,44,102,53,12,,
3,01/04/2022,15:57:09,32.6275102,32.6226218,-115.5066637,47,100,52,31,,
3,16/04/2022,16:57:09,32.6369917,32.6328744,-115.5052237,49,100,53,16,,
1,19/05/2022,17:57:09,32.6249167,32.6215628,-115.5094217,42,103,56,19,,
3,02/12/2022,18:57:09,32.6257489,32.6291034,-115.5068323,63,100,55,21,,
2,29/04/2022,19:57:09,32.6306204,32.6343539,-115.5064803,56,101,53,21,,
1,29/05/2022,20:57:09,32.6314888,32.6298466,-115.500908,40,103,54,20,,
3,05/06/2022,21:57:09,32.6298798,32.6273896,-115.5081412,52,105,54,35,,
2,23/08/2022,22:57:09,32.6229888,32.6291854,-115.4993541,63,100,55,30,,
3,20/10/2022,23:57:09,32.6252451,32.6244207,-115.5037816,60,101,50,32,,
1,10/03/2022,00:57:09,32.6251825,32.627932,-115.5018824,55,104,53,29,,
1,01/08/2022,01:57:09,32.6351529,32.6170378,-115.5039378,44,104,56,16,,
2,30/11/2022,02:57:09,32.6358687,32.6341034,-115.5026616,44,103,55,10,,
1,01/03/2022,03:57:09,32.6296015,32.6320292,-115.5013437,41,101,50,27,,
2,03/09/2022,04:57:09,32.6254979,32.6179643,-115.5096059,52,101,54,33,,
3,04/01/2022,05:57:09,32.6293283,32.6343406,-115.5030384,54,105,54,13,,
2,17/07/2022,06:57:09,32.6256428,32.6301499,-115.5035207,52,103,51,13,,
