name,measurementDate,measurementTime,Latitude,Longitude,Temperature,Humidity,Pression,PM25,PM10,,
1,29/11/2021,11:57:09,32.6293229,32.6245543,-115.500503,56,103,51,14,,
3,06/06/2021,12:57:09,32.6269830,32.6195294,-115.5004433,44,104,52,20,,
2,11/11/2021,13:57:09,32.6225325,32.6292839,-115.5102934,62,104,51,31,,
3,16/08/2021,14:57:09,32.6196241,32.6190655,-115.5078502,46,103,54,28,,
3,17/08/2021,15:57:09,32.6251987,32.623136,-115.5079852,40,104,53,28,,
2,16/02/2021,16:57:09,32.6312541,32.6238908,-115.5017038,58,101,52,16,,
2,08/03/2021,17:57:09,32.6358884,32.6364806,-115.4989579,50,101,54,20,,
2,04/07/2021,18:57:09,32.6309823,32.6258155,-115.503022,53,102,52,33,,
2,10/02/2021,19:57:09,32.6258423,32.6370965,-115.508271,44,100,56,24,,
1,21/08/2021,20:57:09,32.6361321,32.6330984,-115.49919,41,100,52,25,,
1,09/03/2021,21:57:09,32.6322483,32.6382944,-115.5083159,56,104,56,14,,
1,26/02/2021,22:57:09,32.6286067,32.6327857,-115.5052473,53,104,51,31,,
3,09/08/2021,23:57:09,32.6332252,32.6251073,-115.5028868,62,104,54,35,,
3,10/02/2021,00:57:09,32.6305057,32.6275698,-115.5085851,50,100,54,14,,
3,07/07/2021,01:57:09,32.6248653,32.6184318,-115.5098675,58,105,52,26,,
3,29/12/2021,02:57:09,32.6290786,32.629012,-115.5068151,45,101,55,19,,
3,27/03/2021,03:57:09,32.6219411,32.6210743,-115.5003569,44,105,51,14,,
2,17/04/2021,04:57:09,32.6280666,32.6171367,-115.5087749,61,101,50,33,,
3,15/07/2021,05:57:09,32.6276901,32.6328272,-115.5064615,54,102,52,20,,
1,14/10/2021,06:57:09,32.6380957,32.6247059,-115.5102181,57,104,56,26,,
2,21/02/2021,07:57:09,32.6330055,32.6301187,-115.5013564,58,103,56,14,,
1,02/11/2021,08:57:09,32.6239587,32.6338471,-115.5010607,45,103,54,27,,
2,06/09/2021,09:57:09,32.6186481,32.6288219,-115.5064768,54,101,54,20,,
3,01/05/2021,10:57:09,32.6372280,32.624582,-115.5073469,56,105,50,25,,
1,11/05/2021,11:57:09,32.6233128,32.6381518,-115.5098318,43,103,55,26,,
3,27/11/2021,12:57:09,32.6224505,32.634576,-115.5013614,64,104,51,13,,
3,03/08/2021,13:57:09,32.6318843,32.6252941,-115.5100043,40,103,54,27,,
3,10/11/2021,14:57:09,32.6270121,32.6197602,-115.5080298,53,101,56,16,,
1,17/06/2021,15:57:09,32.6215233,32.6232472,-115.5011397,40,104,51,25,,
1,10/07/2021,16:57:09,32.6175776,32.6213588,-115.5026743,43,104,51,29,,
3,11/08/2021,17:57:09,32.6322261,32.6230377,-115.4997941,64,101,53,31,,
3,03/06/2021,18:57:09,32.6266493,32.6319086,-115.5039339,61,102,55,26,,
2,05/03/2021,19:57:09,32.6319566,32.6282907,-115.5074909,64,102,50,30,,
3,11/04/2021,20:57:09,32.6288092,32.6233457,-115.5093349,41,100,51,21,,
2,14/11/2021,21:57:09,32.6270226,32.6267927,-115.5073989,59,101,56,19,,
3,02/03/2021,22:57:09,32.6349777,32.6277984,-115.5103342,64,101,56,35,,
1,18/11/2021,23:57:09,32.6178373,32.6229601,-115.5017726,61,103,55,16,,
3,10/08/2021,00:57:09,32.6206886,32.6261908,-115.4991969,63,102,54,16,,
1,22/07/2021,01:57:09,32.6174780,32.6204701,-115.5012194,54,105,56,10,,
2,22/12/2021,02:57:09,32.6312937,32.6244446,-115.5072468,40,102,55,10,,
1,21/11/2021,03:57:09,32.6348200,32.6194864,-115.5014247,53,101,51,9,,
1,21/02/2021,04:57:09,32.6200440,32.6185836,-115.5068305,51,102,53,26,,
3,30/12/2021,05:57:09,32.6293218,32.6263608,-115.4994393,62,104,56,10,,
3,10/09/2021,06:57:09,32.6278667,32.6173345,-115.5005803,44,101,53,29,,
3,19/08/2021,07:57:09,32.6329488,32.629861,-115.503199,58,100,55,22,,
3,20/05/2021,08:57:09,32.6259976,32.6257246,-115.5054237,57,105,56,20,,
1,26/01/2021,09:57:09,32.6216855,32.6333623,-115.4999584,56,105,50,13,,
1,22/03/2021,10:57:09,32.6360399,32.619402,-115.5021016,42,104,54,29,,
1,04/05/2021,11:57:09,32.6246875,32.6347535,-115.5028892,47,104,50,29,,
2,04/07/2021,12:57:09,32.6301346,32.6274464,-115.5093859,40,102,53,9,,
3,06/01/2021,13:57:09,32.6326992,32.634174,-115.5061759,54,103,54,27,,
1,27/10/2021,14:57:09,32.6380181,32.6328669,-115.5024048,43,103,52,9,,
1,10/01/2021,15:57:09,32.6378969,32.6224647,-115.5024387,63,103,56,13,,
3,20/10/2021,16:57:09,32.6274104,32.6231345,-115.503542,64,105,51,24,,
2,09/08/2021,17:57:09,32.6180456,32.6297395,-115.502042,62,102,54,15,,
2,21/11/2021,18:57:09,32.6257769,32.6257433,-115.5018923,47,103,50,18,,
1,09/03/2021,19:57:09,32.6346361,32.6354025,-115.5037158,51,101,53,16,,
1,19/02/2021,20:57:09,32.6375665,32.6360686,-115.5084169,46,100,50,26,,
2,26/09/2021,21:57:09,32.6176606,32.6261923,-115.5079188,46,104,56,17,,
1,02/12/2021,22:57:09,32.6257169,32.6341523,-115.5098416,56,101,53,18,,
3,29/06/2021,23:57:09,32.6197676,32.6240898,-115.5097095,59,104,55,30,,
1,06/12/2021,00:57:09,32.6221033,32.6344253,-115.5100554,61,105,52,26,,
3,13/07/2021,01:57:09,32.6217535,32.6339895,-115.5016524,52,101,55,33,,
2,19/09/2021,02:57:09,32.6311965,32.6327206,-115.5042555,61,102,54,12,,
3,20/02/2021,03:57:09,32.6340136,32.6244935,-115.5066826,54,104,53,11,,
3,30/09/2021,04:57:09,32.6227005,32.6330509,-115.5073951,50,103,51,19,,
1,19/03/2021,05:57:09,32.6294699,32.6200431,-115.5073997,42,105,54,18,,
3,10/06/2021,06:57:09,32.6290870,32.6216693,-115.5001489,61,103,54,20,,
1,21/11/2021,07:57:09,32.6208054,32.6382804,-115.501027,60,104,52,31,,
3,04/07/2021,08:57:09,32.6188832,32.63793,-115.510368,58,104,55,23,,
1,20/10/2021,09:57:09,32.6180828,32.630534,-115.505489,43,104,51,23,,
1,04/06/2021,10:57:09,32.6192819,32.6249564,-115.4998009,45,102,51,27,,
1,21/08/2021,11:57:09,32.6355754,32.633591,-115.5069473,49,103,54,18,,
2,26/07/2021,12:57:09,32.6173840,32.619291,-115.506908,52,103,52,29,,
1,13/11/2021,13:57:09,32.6268444,32.6223117,-115.5034704,49,100,54,26,,
1,15/02/2021,14:57:09,32.6190147,32.6273691,-115.5087117,49,104,55,35,,
1,20/08/2021,15:57:09,32.6250703,32.6310382,-115.5040805,55,101,51,35,,
3,15/11/2021,16:57:09,32.6355400,32.6299167,-115.5051199,58,101,51,35,,
1,29/08/2021,17:57:09,32.6321368,32.6183576,-115.5091659,47,103,55,34,,
2,02/03/2021,18:57:09,32.6333692,32.6224964,-115.5041317,44,105,54,8,,
3,26/01/2021,19:57:09,32.6328636,32.6282121,-115.5016286,46,105,53,30,,
3,10/03/2021,20:57:09,32.6184748,32.6185356,-115.5027619,45,101,50,23,,
1,19/06/2021,21:57:09,32.6363970,32.6192525,-115.5026165,60,101,51,9,,
3,04/01/2021,22:57:09,32.6198332,32.6231746,-115.5024893,63,103,50,14,,
1,26/12/2021,23:57:09,32.6207826,32.6311103,-115.5045236,49,104,54,33,,
2,25/05/2021,00:57:09,32.6228676,32.6170718,-115.5064828,48,102,54,23,,
2,18/03/2021,01:57:09,32.6250348,32.6220769,-115.4991778,57,104,55,34,,
1,22/04/2021,02:57:09,32.6273359,32.6279335,-115.5057499,58,103,55,9,,
2,23/10/2021,03:57:09,32.6352071,32.6345867,-115.5087474,52,103,56,20,,
2,28/10/2021,04:57:09,32.6342405,32.6302809,-115.5047489,61,103,53,16,,
1,02/10/2021,05:57:09,32.6365236,32.621227,-115.5026331,51,105,56,16,,
1,13/11/2021,06:57:09,32.6185951,32.6313354,-115.509189,54,103,50,26,,
3,20/07/2021,07:57:09,32.6348305,32.6326378,-115.5019329,61,104,56,23,,
2,27/06/2021,08:57:09,32.6315313,32.6363061,-115.5008913,61,103,54,16,,
2,23/01/2021,09:57:09,32.6289980,32.6314628,-115.5034517,42,102,53,10,,
3,27/04/2021,10:57:09,32.6341450,32.6236953,-115.5060676,51,102,52,14,,
2,12/05/2021,11:57:09,32.6362392,32.6317678,-115.5055446,50,104,51,32,,
3,17/11/2021,12:57:09,32.6265773,32.6359311,-115.4994269,44,104,51,14,,
3,24/12/2021,13:57:09,32.6228829,32.6248191,-115.5042054,46,105,55,20,,
2,01/03/2021,14:57:09,32.6383324,32.6283527,-115.4993127,49,104,54,9,,
2,23/01/2021,15:57:09,32.6343851,32.6308641,-115.4987929,56,103,51,24,,
3,09/09/2021,16:57:09,32.6195201,32.6309198,-115.5099494,51,103,52,11,,
2,10/06/2021,17:57:09,32.6350817,32.622631,-115.5083689,57,103,52,14,,
1,15/07/2021,18:57:09,32.6337646,32.6213142,-115.5041103,45,101,56,9,,
1,15/08/2021,19:57:09,32.6329199,32.6295269,-115.5072142,48,100,56,19,,
3,25/07/2021,20:57:09,32.6299729,32.6259493,-115.5069268,56,101,53,9,,
1,30/10/2021,21:57:09,32.6278253,32.6311618,-115.5007385,52,103,51,12,,
2,18/07/2021,22:57:09,32.6243698,32.6331212,-115.5004285,42,104,55,17,,
2,09/04/2021,23:57:09,32.6322834,32.6254227,-115.5022144,42,102,56,14,,
2,22/03/2021,00:57:09,32.6375924,32.6187914,-115.4996402,54,102,50,10,,
1,14/12/2021,01:57:09,32.6230820,32.6339338,-115.5063041,43,104,54,12,,
3,27/01/2021,02:57:09,32.6248094,32.6276788,-115.5074639,60,105,55,13,,
1,13/04/2021,03:57:09,32.6263172,32.6208705,-115.5071791,59,101,55,26,,
1,12/06/2021,04:57:09,32.6210851,32.6336862,-115.5036066,55,104,50,25,,
1,23/06/2021,05:57:09,32.6196695,32.6329488,-115.5003311,49,104,56,19,,
1,28/02/2021,06:57:09,32.6263852,32.6318964,-115.5054656,56,100,56,32,,
1,17/01/2021,07:57:09,32.6353532,32.6209819,-115.508222,59,100,50,19,,
3,17/08/2021,08:57:09,32.6358332,32.6285849,-115.5023626,60,105,52,10,,
3,24/07/2021,09:57:09,32.6365487,32.6217314,-115.5022821,55,100,55,17,,
2,13/03/2021,10:57:09,32.6239291,32.6345793,-115.4988191,53,101,52,9,,
1,07/07/2021,11:57:09,32.6324706,32.6338729,-115.5049405,59,100,56,30,,
2,18/12/2021,12:57:09,32.6218544,32.6174633,-115.5028224,51,102,51,13,,
3,01/06/2021,13:57:09,32.6367783,32.6376382,-115.5097371,63,104,53,9,,
2,28/03/2021,14:57:09,32.6264092,32.6233071,-115.5042503,49,101,52,17,,
2,05/03/2021,15:57:09,32.6292863,32.6209818,-115.4992147,42,102,55,16,,
3,14/06/2021,16:57:09,32.6381754,32.6245545,-115.5004118,45,101,55,23,,
1,15/08/2021,17:57:09,32.6254643,32.621661,-115.504751,42,103,56,12,,
2,13/05/2021,18:57:09,32.6248492,32.6382433,-115.5009104,49,102,53,24,,
3,10/07/2021,19:57:09,32.6184541,32.6343884,-115.5102274,56,104,55,17,,
1,13/06/2021,20:57:09,32.6304748,32.6343545,-115.5056346,56,100,54,35,,
2,09/07/2021,21:57:09,32.6250184,32.6348794,-115.5041745,43,104,50,32,,
3,26/02/2021,22:57:09,32.6327813,32.6303315,-115.4996841,46,100,50,10,,
1,22/11/2021,23:57:09,32.6277957,32.6277257,-115.5084678,59,103,56,26,,
1,02/08/2021,00:57:09,32.6378953,32.63568,-115.5094584,61,100,50,19,,
1,20/06/2021,01:57:09,32.6174852,32.6195063,-115.4995989,59,101,51,19,,
1,26/07/2021,02:57:09,32.6312902,32.6177696,-115.5084747,57,101,55,21,,
2,17/07/2021,03:57:09,32.6336175,32.6352438,-115.5002309,47,101,50,17,,
1,25/04/2021,04:57:09,32.6305999,32.6364526,-115.5055002,43,101,55,24,,
1,21/02/2021,05:57:09,32.6276484,32.636027,-115.5101804,51,104,50,30,,
2,05/03/2021,06:57:09,32.6255393,32.6238119,-115.5055129,46,101,56,26,,
2,12/07/2021,07:57:09,32.6364554,32.6180426,-115.5085245,58,103,52,18,,
3,16/09/2021,08:57:09,32.6248414,32.6348416,-115.501559,57,103,56,34,,
2,31/01/2021,09:57:09,32.6174199,32.6259222,-115.499532,40,105,51,14,,
1,31/12/2021,10:57:09,32.6293431,32.6188671,-115.5042309,48,102,50,29,,
2,14/07/2021,11:57:09,32.6302736,32.6260461,-115.5043949,55,102,55,35,,
3,23/01/2021,12:57:09,32.6367702,32.6317092,-115.499817,63,101,55,23,,
3,12/04/2021,13:57:09,32.6299006,32.6338272,-115.5087986,48,105,54,25,,
3,24/02/2021,14:57:09,32.6328212,32.6235121,-115.5022376,47,105,52,21,,
1,02/12/2021,15:57:09,32.6205175,32.6173452,-115.5030617,56,103,50,27,,
3,08/11/2021,16:57:09,32.6175333,32.6365011,-115.5014348,63,102,52,10,,
2,23/12/2021,17:57:09,32.6200430,32.6337511,-115.5024354,54,104,50,34,,
2,01/12/2021,18:57:09,32.6279237,32.6280482,-115.5058389,49,102,50,13,,
2,19/12/2021,19:57:09,32.6247785,32.6319705,-115.505825,58,102,51,20,,
2,22/01/2021,20:57:09,32.6258262,32.6195536,-115.506648,63,104,53,10,,
2,03/06/2021,21:57:09,32.6210748,32.6304623,-115.5057064,46,103,52,23,,
2,11/11/2021,22:57:09,32.6350856,32.633451,-115.5059938,61,105,53,8,,
2,31/05/2021,23:57:09,32.6324146,32.6369015,-115.5087669,41,102,54,19,,
3,20/07/2021,00:57:09,32.6304344,32.6384659,-115.5029192,50,102,56,35,,
2,08/07/2021,01:57:09,32.6278379,32.6319032,-115.5020079,48,101,55,9,,
3,12/08/2021,02:57:09,32.6232381,32.6339207,-115.5075752,48,100,50,9,,
2,21/12/2021,03:57:09,32.6236922,32.6351595,-115.5062525,46,100,50,26,,
1,30/09/2021,04:57:09,32.6216647,32.6262372,-115.5087136,44,102,55,13,,
2,23/10/2021,05:57:09,32.6286900,32.6381366,-115.5040551,43,100,55,9,,
3,04/08/2021,06:57:09,32.6375370,32.6314533,-115.509905,53,105,54,34,,
3,25/06/2021,07:57:09,32.6205748,32.6365194,-115.5093596,49,105,55,8,,
3,12/12/2021,08:57:09,32.6244648,32.6312264,-115.5005345,54,105,52,34,,
3,10/05/2021,09:57:09,32.6259078,32.6203815,-115.5092565,43,101,50,13,,
1,28/04/2021,10:57:09,32.6186278,32.6231564,-115.5045134,63,103,54,14,,
2,13/10/2021,11:57:09,32.6304960,32.6201781,-115.5021246,59,102,56,19,,
3,02/10/2021,12:57:09,32.6212927,32.6211374,-115.5020432,49,105,53,20,,
1,03/10/2021,13:57:09,32.6288264,32.6245577,-115.5068468,58,103,52,23,,
3,31/10/2021,14:57:09,32.6364157,32.6301931,-115.5093573,40,104,52,34,,
2,04/08/2021,15:57:09,32.6281170,32.6292228,-115.5017698,64,103,51,22,,
3,12/11/2021,16:57:09,32.6291906,32.6277086,-115.5040119,44,101,53,16,,
1,31/03/2021,17:57:09,32.6372307,32.623475,-115.5010423,43,104,55,30,,
3,20/06/2021,18:57:09,32.6308440,32.6307054,-115.5019959,54,100,51,33,,
1,29/10/2021,19:57:09,32.6367565,32.6294101,-115.5052344,59,100,56,17,,
3,16/03/2021,20:57:09,32.6290754,32.637797,-115.5067069,54,104,53,10,,
1,02/07/2021,21:57:09,32.6198796,32.6351509,-115.5025372,42,100,55,18,,
3,12/05/2021,22:57:09,32.6347420,32.6378358,-115.4998756,49,100,52,14,,
2,08/04/2021,23:57:09,32.6205307,32.6375729,-115.5103157,46,100,54,27,,
1,21/12/2021,00:57:09,32.6247249,32.6348363,-115.503104,44,100,51,21,,
2,28/03/2021,01:57:09,32.6296346,32.6333111,-115.5064152,62,101,55,26,,
2,04/04/2021,02:57:09,32.6282050,32.6293568,-115.5050057,49,105,51,19,,
1,17/05/2021,03:57:09,32.6185663,32.6247192,-115.5098604,41,104,54,8,,
1,14/04/2021,04:57:09,32.6368332,32.6266942,-115.5093258,64,101,56,31,,
2,04/05/2021,05:57:09,32.6207366,32.6183305,-115.5064605,60,103,52,19,,
1,12/06/2021,06:57:09,32.6297083,32.6372227,-115.5076406,47,101,56,11,,
3,23/09/2021,07:57:09,32.6317882,32.6273747,-115.5102536,44,101,55,35,,
1,22/01/2021,08:57:09,32.6382244,32.6173738,-115.5096267,58,101,52,21,,
3,24/01/2021,09:57:09,32.6215766,32.6381753,-115.501101,41,102,50,28,,
2,15/02/2021,10:57:09,32.6375338,32.6187079,-115.5018609,50,101,52,24,,
2,07/03/2021,11:57:09,32.6188988,32.6337434,-115.503385,41,102,50,12,,
1,26/12/2021,12:57:09,32.6231869,32.6251043,-115.5011955,54,104,55,20,,
3,05/07/2021,13:57:09,32.6256145,32.6270518,-115.5001907,63,103,55,26,,
3,10/01/2021,14:57:09,32.6272875,32.6377515,-115.4996007,56,104,56,8,,
1,30/03/2021,15:57:09,32.6195346,32.6340297,-115.5094982,62,102,50,24,,
1,07/06/2021,16:57:09,32.6316647,32.6210445,-115.501923,63,102,55,28,,
1,04/01/2021,17:57:09,32.6226510,32.6218928,-115.5087539,50,100,52,16,,
3,15/06/2021,18:57:09,32.6235416,32.6351888,-115.5016377,55,100,51,31,,
3,19/02/2021,19:57:09,32.6207002,32.6353932,-115.5027405,61,104,53,8,,
2,13/06/2021,20:57:09,32.6218654,32.6238048,-115.5056684,47,101,54,10,,
1,20/08/2021,21:57:09,32.6284879,32.6301546,-115.5018768,48,102,56,11,,
1,31/05/2021,22:57:09,32.6343980,32.6310211,-115.5017094,51,100,56,12,,
2,03/04/2021,23:57:09,32.6293091,32.6258466,-115.4999638,45,104,56,31,,
2,05/05/2021,00:57:09,32.6370304,32.6317847,-115.4992897,56,103,56,28,,
2,05/09/2021,01:57:09,32.6268295,32.6239062,-115.499082,40,101,50,25,,
3,22/05/2021,02:57:09,32.6357897,32.6302074,-115.4995632,48,100,51,13,,
2,03/02/2021,03:57:09,32.6206844,32.623829,-115.5049791,64,104,50,25,,
2,06/07/2021,04:57:09,32.6185382,32.6307297,-115.5028582,45,102,51,16,,
3,09/05/2021,05:57:09,32.6251049,32.6321721,-115.5074005,43,104,52,11,,
1,30/08/2021,06:57:09,32.6334982,32.6320146,-115.500298,53,105,51,28,,
2,09/06/2021,07:57:09,32.6196390,32.623579,-115.5075381,53,101,52,14,,
3,04/03/2021,08:57:09,32.6258171,32.6205678,-115.5025002,51,102,56,33,,
1,02/03/2021,09:57:09,32.6382535,32.6226413,-115.5067502,40,103,51,23,,
2,09/03/2021,10:57:09,32.6337708,32.6262754,-115.5017451,45,101,56,32,,
2,27/01/2021,11:57:09,32.6268028,32.6223142,-115.5025721,54,101,53,24,,
3,05/12/2021,12:57:09,32.6331960,32.638312,-115.5004951,59,101,53,34,,
2,16/01/2021,13:57:09,32.6319431,32.6213442,-115.5070743,64,104,55,26,,
1,27/08/2021,14:57:09,32.6237636,32.6279325,-115.4994456,53,105,51,11,,
2,27/08/2021,15:57:09,32.6258275,32.6351353,-115.5020193,51,102,55,14,,
2,21/11/2021,16:57:09,32.6359370,32.6194423,-115.5050196,43,101,53,18,,
3,15/08/2021,17:57:09,32.6174914,32.620847,-115.5083336,45,103,53,28,,
2,07/01/2021,18:57:09,32.6194019,32.6263596,-115.4989531,52,104,54,23,,
2,12/05/2021,19:57:09,32.6357503,32.6303102,-115.5014778,63,101,53,16,,
2,20/10/2021,20:57:09,32.6301661,32.6246798,-115.5098102,62,105,54,14,,
1,06/02/2021,21:57:09,32.6273115,32.6243525,-115.5006554,41,102,56,30,,
3,11/11/2021,22:57:09,32.6315076,32.6257586,-115.5002575,59,105,51,25,,
1,11/07/2021,23:57:09,32.6375093,32.6259352,-115.5088653,44,105,50,21,,
1,24/03/2021,00:57:09,32.6201956,32.6345858,-115.5032734,48,104,53,17,,
1,11/05/2021,01:57:09,32.6336170,32.631772,-115.5053205,51,101,51,35,,
1,08/02/2021,02:57:09,32.6298846,32.6253452,-115.5079371,46,100,55,16,,
2,07/08/2021,03:57:09,32.6193744,32.6297991,-115.5078133,60,101,52,22,,
3,31/01/2021,04:57:09,32.6349346,32.6268533,-115.5092996,47,105,55,26,,
3,08/03/2021,05:57:09,32.6176877,32.6369946,-115.5090392,63,103,54,25,,
3,08/10/2021,06:57:09,32.6183876,32.6285812,-115.5008002,41,104,53,35,,
3,30/03/2021,07:57:09,32.6174586,32.6319795,-115.4989665,52,103,54,29,,
3,11/09/2021,08:57:09,32.6381775,32.6189472,-115.5006725,53,100,56,9,,
3,07/05/2021,09:57:09,32.6201664,32.6244363,-115.5033416,55,103,52,18,,
2,30/03/2021,10:57:09,32.6231635,32.6242299,-115.5102403,56,104,55,26,,
3,08/06/2021,11:57:09,32.6186096,32.6351345,-115.4996984,49,103,54,10,,
1,11/08/2021,12:57:09,32.6198497,32.6269469,-115.5071573,63,103,55,13,,
3,10/01/2021,13:57:09,32.6250684,32.629171,-115.5036976,62,104,55,34,,
1,17/02/2021,14:57:09,32.6228124,32.6376658,-115.5055073,56,100,50,20,,
3,14/09/2021,15:57:09,32.6370812,32.6364383,-115.50391,63,100,52,15,,
2,28/08/2021,16:57:09,32.6371071,32.621112,-115.501819,43,101,53,25,,
3,25/01/2021,17:57:09,32.6172241,32.6273868,-115.4999289,44,104,53,10,,
1,19/03/2021,18:57:09,32.6222033,32.6316645,-115.5021558,59,100,54,28,,
1,14/07/2021,19:57:09,32.6303033,32.6334625,-115.5099454,46,105,54,11,,
2,05/07/2021,20:57:09,32.6207734,32.6217724,-115.4989292,44,105,53,33,,
2,14/06/2021,21:57:09,32.6270438,32.6265656,-115.5103045,53,103,50,18,,
2,14/10/2021,22:57:09,32.6282887,32.6306968,-115.5085599,55,101,52,14,,
2,16/10/2021,23:57:09,32.6302127,32.6373812,-115.5050239,64,104,54,26,,
2,21/09/2021,00:57:09,32.6328136,32.6256576,-115.5044953,61,100,51,28,,
3,17/07/2021,01:57:09,32.6272797,32.6336472,-115.5079786,56,100,50,35,,
2,19/09/2021,02:57:09,32.6214976,32.6273848,-115.5063556,64,104,56,34,,
2,20/02/2021,03:57:09,32.6335825,32.6347753,-115.502166,46,102,56,30,,
1,01/03/2021,04:57:09,32.6323052,32.635156,-115.5072808,42,104,51,22,,
