name,measurementDate,measurementTime,Latitude,Longitude,Temperature,Humidity,Pression,PM25,PM10,
1,02/04/2021,09:57:09,32.6209612,-115.5084089,25,29,105,91,91,
2,08/03/2021,10:57:09,32.6261385,-115.5046928,29,21,102,60,147,
1,28/07/2021,11:57:09,32.6272658,-115.5021247,40,7,104,42,56,
3,21/06/2021,12:57:09,32.6247214,-115.5038125,46,7,104,53,38,
3,24/11/2021,13:57:09,32.6254911,-115.5073911,19,20,100,47,203,
3,28/11/2021,14:57:09,32.6298462,-115.5019327,20,26,100,73,190,
2,10/10/2021,15:57:09,32.6176004,-115.5010286,11,28,105,89,189,
3,13/09/2021,16:57:09,32.6320921,-115.5002994,52,9,104,30,73,
3,24/05/2021,17:57:09,32.6375684,-115.5096784,31,27,102,48,152,
1,13/02/2021,18:57:09,32.6353423,-115.5046934,5,55,104,119,275,
2,18/10/2021,19:57:09,32.6330811,-115.5102098,16,26,101,36,214,
3,02/03/2021,20:57:09,32.6212334,-115.5095929,25,20,105,30,44,
1,22/08/2021,21:57:09,32.6198440,-115.5028682,54,9,101,33,46,
3,17/10/2021,22:57:09,32.6185074,-115.5054333,16,21,101,58,116,
2,26/01/2021,23:57:09,32.6326585,-115.502067,0,75,102,36,185,
2,12/02/2021,00:57:09,32.6310773,-115.5006318,7,41,104,159,134,
1,26/04/2021,01:57:09,32.6284496,-115.5066484,28,20,104,6,85,
1,17/05/2021,02:57:09,32.6173473,-115.5082189,32,27,103,89,126,
3,07/01/2021,03:57:09,32.6288537,-115.4999767,0,77,100,171,105,
1,15/06/2021,04:57:09,32.6374494,-115.5045739,44,8,100,40,74,
3,29/01/2021,05:57:09,32.6197154,-115.4996166,6,66,105,99,176,
2,10/11/2021,06:57:09,32.6384355,-115.5073,15,24,100,82,139,
2,11/12/2021,07:57:09,32.6294162,-115.502308,14,23,103,105,103,
1,01/08/2021,08:57:09,32.6331293,-115.500996,44,10,102,30,55,
2,18/12/2021,09:57:09,32.6305798,-115.5072272,15,24,101,85,205,
3,31/07/2021,10:57:09,32.6285112,-115.5048002,42,9,101,24,51,
1,12/10/2021,11:57:09,32.6186877,-115.5081902,13,24,102,97,209,
1,17/10/2021,12:57:09,32.6363244,-115.5069472,10,24,104,76,220,
2,22/09/2021,13:57:09,32.6190313,-115.5026774,53,10,100,45,65,
1,20/02/2021,14:57:09,32.6186774,-115.5057379,5,68,105,46,225,
1,11/06/2021,15:57:09,32.6351477,-115.5025906,38,8,100,42,75,
1,01/07/2021,16:57:09,32.6377463,-115.5064997,50,10,102,46,51,
1,01/05/2021,17:57:09,32.6232416,-115.5042177,29,22,100,45,64,
2,27/04/2021,18:57:09,32.6223872,-115.504061,29,30,103,96,109,
2,20/10/2021,19:57:09,32.6303895,-115.5063119,14,25,100,100,135,
3,22/01/2021,20:57:09,32.6270354,-115.5009425,11,48,101,143,148,
2,30/05/2021,21:57:09,32.6384346,-115.5040692,29,20,100,96,149,
2,27/08/2021,22:57:09,32.6200516,-115.5055754,46,5,100,30,53,
3,24/03/2021,23:57:09,32.6202007,-115.5022639,31,24,104,65,81,
3,08/05/2021,00:57:09,32.6337317,-115.5076544,32,27,104,42,123,
3,15/11/2021,01:57:09,32.6249763,-115.4996396,14,22,101,101,147,
3,27/07/2021,02:57:09,32.6296921,-115.5084939,37,10,104,45,43,
3,09/03/2021,03:57:09,32.6249242,-115.4991581,29,23,104,100,119,
1,09/02/2021,04:57:09,32.6280051,-115.5018563,1,68,101,71,120,
3,08/02/2021,05:57:09,32.6187110,-115.5023224,6,72,100,69,213,
2,18/07/2021,06:57:09,32.6173998,-115.500843,35,8,102,50,54,
2,26/05/2021,07:57:09,32.6287535,-115.5057003,26,22,105,33,86,
3,10/11/2021,08:57:09,32.6362751,-115.5024679,18,22,101,112,201,
3,21/06/2021,09:57:09,32.6270522,-115.5013383,49,5,101,55,41,
1,20/10/2021,10:57:09,32.6350063,-115.5096423,20,23,103,68,89,
3,07/02/2021,11:57:09,32.6309925,-115.5049551,1,62,102,28,131,
1,08/05/2021,12:57:09,32.6234731,-115.5060482,29,30,102,40,92,
1,28/12/2021,13:57:09,32.6338361,-115.5005655,12,23,105,90,110,
1,02/05/2021,14:57:09,32.6200404,-115.4988156,29,20,104,51,45,
1,13/08/2021,15:57:09,32.6178104,-115.5058838,46,5,105,33,73,
2,03/12/2021,16:57:09,32.6322624,-115.4992396,12,21,103,62,192,
2,03/09/2021,17:57:09,32.6290695,-115.5046723,52,6,103,30,66,
2,05/05/2021,18:57:09,32.6335642,-115.5043219,29,30,100,94,143,
2,15/05/2021,19:57:09,32.6292999,-115.5088033,25,22,101,64,94,
3,30/12/2021,20:57:09,32.6351658,-115.5018371,18,25,100,33,171,
3,03/09/2021,21:57:09,32.6329479,-115.5000024,55,8,103,40,60,
1,30/07/2021,22:57:09,32.6303461,-115.5077894,37,8,105,48,46,
3,08/08/2021,23:57:09,32.6179094,-115.5029977,45,8,100,49,50,
2,22/09/2021,00:57:09,32.6341784,-115.5019952,51,7,104,33,48,
2,19/08/2021,01:57:09,32.6259826,-115.5103093,55,10,103,34,40,
2,02/12/2021,02:57:09,32.6257540,-115.5053096,13,27,102,81,202,
1,03/03/2021,03:57:09,32.6325976,-115.5022312,25,23,104,64,91,
1,16/03/2021,04:57:09,32.6374203,-115.5033921,25,20,100,22,56,
1,04/06/2021,05:57:09,32.6218913,-115.5068693,44,6,102,43,75,
3,30/03/2021,06:57:09,32.6361932,-115.5078128,31,24,101,11,139,
2,28/01/2021,07:57:09,32.6214854,-115.5027351,7,71,101,92,180,
3,22/03/2021,08:57:09,32.6340955,-115.5091312,29,23,101,42,43,
1,28/12/2021,09:57:09,32.6326386,-115.5000784,13,24,104,72,174,
1,03/08/2021,10:57:09,32.6300880,-115.5012269,55,9,101,24,59,
1,15/09/2021,11:57:09,32.6338890,-115.5029165,41,8,104,35,73,
1,12/02/2021,12:57:09,32.6277278,-115.5025579,11,64,100,49,191,
3,30/04/2021,13:57:09,32.6368958,-115.5089102,32,29,100,12,59,
1,14/11/2021,14:57:09,32.6384650,-115.5055151,12,21,100,108,215,
2,25/07/2021,15:57:09,32.6267821,-115.5074594,55,8,101,35,44,
3,11/02/2021,16:57:09,32.6377345,-115.5005392,11,67,102,154,133,
3,19/02/2021,17:57:09,32.6254184,-115.4995727,2,61,101,82,102,
2,14/05/2021,18:57:09,32.6279767,-115.5010666,27,29,105,18,129,
2,23/12/2021,19:57:09,32.6193646,-115.4995983,15,25,100,93,176,
1,17/12/2021,20:57:09,32.6208656,-115.5088268,11,21,104,49,181,
3,24/12/2021,21:57:09,32.6231865,-115.4992331,13,28,104,76,193,
2,19/12/2021,22:57:09,32.6310296,-115.4994608,10,27,102,21,204,
1,06/07/2021,23:57:09,32.6280763,-115.5081223,37,6,100,49,42,
1,21/09/2021,00:57:09,32.6283513,-115.5064818,42,9,100,26,49,
2,25/04/2021,01:57:09,32.6175454,-115.5050121,28,27,102,14,101,
2,16/09/2021,02:57:09,32.6224152,-115.5013326,44,6,102,52,49,
3,30/08/2021,03:57:09,32.6287683,-115.5023786,55,5,102,50,47,
3,28/07/2021,04:57:09,32.6244463,-115.5073438,37,8,101,44,55,
1,28/07/2021,05:57:09,32.6176222,-115.5083218,48,10,101,29,43,
1,20/06/2021,06:57:09,32.6336136,-115.5091248,50,5,102,33,73,
1,12/08/2021,07:57:09,32.6276825,-115.499417,52,9,102,32,50,
3,13/11/2021,08:57:09,32.6339377,-115.5063871,17,28,103,36,184,
2,21/03/2021,09:57:09,32.6374216,-115.5086993,28,22,104,17,71,
3,13/08/2021,10:57:09,32.6338223,-115.5021046,54,9,103,44,49,
2,13/10/2021,11:57:09,32.6342996,-115.5039392,12,21,104,22,95,
3,29/06/2021,12:57:09,32.6275911,-115.5097096,41,7,105,35,45,
2,07/06/2021,13:57:09,32.6174208,-115.4999413,52,7,101,36,59,
3,09/10/2021,14:57:09,32.6187580,-115.5016142,17,22,101,112,114,
1,20/11/2021,15:57:09,32.6382454,-115.5006948,18,23,104,97,152,
1,07/07/2021,16:57:09,32.6311815,-115.5002986,35,7,100,33,61,
2,13/08/2021,17:57:09,32.6206705,-115.5001262,35,5,100,47,62,
2,11/07/2021,18:57:09,32.6357580,-115.5098413,45,9,103,32,61,
3,14/05/2021,19:57:09,32.6232462,-115.5040311,26,24,104,42,96,
1,13/03/2021,20:57:09,32.6265221,-115.5060455,31,22,102,80,115,
1,10/11/2021,21:57:09,32.6208012,-115.5011653,19,23,101,36,219,
1,12/03/2021,22:57:09,32.6327201,-115.5023524,27,28,100,21,137,
1,11/08/2021,23:57:09,32.6328169,-115.5081641,35,8,104,36,65,
2,03/11/2021,00:57:09,32.6174017,-115.5051871,16,24,102,71,220,
1,22/09/2021,01:57:09,32.6224558,-115.5051631,48,10,105,55,57,
2,07/08/2021,02:57:09,32.6343416,-115.5099486,47,6,101,33,47,
1,28/06/2021,03:57:09,32.6340571,-115.5065493,49,10,102,24,48,
3,29/09/2021,04:57:09,32.6298718,-115.4993103,39,10,102,30,72,
3,30/08/2021,05:57:09,32.6319425,-115.5058418,43,5,103,37,73,
3,10/10/2021,06:57:09,32.6177365,-115.5055845,16,28,101,27,208,
1,04/12/2021,07:57:09,32.6265785,-115.5004842,19,26,105,71,144,
2,01/12/2021,08:57:09,32.6171599,-115.5050069,19,22,101,74,148,
3,26/01/2021,09:57:09,32.6234990,-115.5028451,9,61,101,101,237,
3,08/07/2021,10:57:09,32.6320057,-115.5089724,54,8,103,33,36,
2,11/09/2021,11:57:09,32.6175814,-115.5084047,53,6,105,52,52,
1,12/08/2021,12:57:09,32.6225305,-115.5074713,44,10,105,47,48,
1,14/04/2021,13:57:09,32.6190762,-115.5083124,27,25,100,36,109,
3,30/01/2021,14:57:09,32.6179269,-115.5043516,4,77,101,159,269,
1,14/08/2021,15:57:09,32.6357381,-115.4995883,55,8,101,30,35,
2,28/06/2021,16:57:09,32.6251223,-115.5076747,48,8,100,47,40,
3,01/11/2021,17:57:09,32.6315465,-115.5084773,12,27,105,110,111,
3,05/07/2021,18:57:09,32.6182980,-115.5059626,55,7,102,45,46,
3,10/10/2021,19:57:09,32.6323784,-115.4997671,12,23,105,40,102,
1,30/06/2021,20:57:09,32.6332753,-115.510131,35,5,102,30,38,
2,18/01/2021,21:57:09,32.6226125,-115.5085106,1,45,104,146,169,
1,12/03/2021,22:57:09,32.6321002,-115.5053602,30,21,105,54,64,
2,20/06/2021,23:57:09,32.6314838,-115.5051481,37,5,101,43,55,
2,28/11/2021,00:57:09,32.6372386,-115.5029066,13,26,105,65,197,
3,11/12/2021,01:57:09,32.6292372,-115.5103108,18,25,101,62,120,
1,18/01/2021,02:57:09,32.6345752,-115.5002893,7,50,104,52,203,
1,05/12/2021,03:57:09,32.6231222,-115.5034593,10,22,105,73,132,
2,26/11/2021,04:57:09,32.6250103,-115.5030943,14,23,104,68,138,
1,01/10/2021,05:57:09,32.6276581,-115.4993142,12,26,103,26,215,
1,01/05/2021,06:57:09,32.6186965,-115.5068842,31,28,104,13,88,
3,07/02/2021,07:57:09,32.6356148,-115.5013297,11,63,103,171,198,
1,03/07/2021,08:57:09,32.6233364,-115.5087872,44,5,104,31,45,
1,16/11/2021,09:57:09,32.6189847,-115.5058443,11,23,100,48,104,
1,29/05/2021,10:57:09,32.6380695,-115.5014607,26,25,101,86,72,
1,26/03/2021,11:57:09,32.6308205,-115.5075356,25,29,102,93,115,
1,21/02/2021,12:57:09,32.6247730,-115.5044796,9,64,100,153,240,
3,02/04/2021,13:57:09,32.6232281,-115.5099232,31,24,102,88,141,
3,21/08/2021,14:57:09,32.6280558,-115.5051813,53,10,105,36,47,
2,12/02/2021,15:57:09,32.6173518,-115.5039898,1,53,101,141,105,
1,19/10/2021,16:57:09,32.6253883,-115.5087863,18,21,101,111,189,
3,18/10/2021,17:57:09,32.6208625,-115.4999341,11,28,105,95,190,
1,30/08/2021,18:57:09,32.6233675,-115.5026,47,10,103,42,67,
2,25/06/2021,19:57:09,32.6350334,-115.5035702,40,7,101,29,42,
3,15/02/2021,20:57:09,32.6298188,-115.5036546,2,41,104,110,174,
3,18/01/2021,21:57:09,32.6195951,-115.5045498,4,50,100,74,238,
1,23/03/2021,22:57:09,32.6265538,-115.5011336,27,26,103,77,56,
2,28/02/2021,23:57:09,32.6250298,-115.5025544,0,68,104,43,170,
1,07/01/2021,00:57:09,32.6277486,-115.5004316,12,67,103,154,236,
1,19/08/2021,01:57:09,32.6294132,-115.5062524,53,7,104,31,60,
2,28/09/2021,02:57:09,32.6368850,-115.501468,40,9,102,31,36,
3,16/08/2021,03:57:09,32.6219179,-115.4992647,51,10,101,36,49,
3,20/02/2021,04:57:09,32.6313503,-115.5092036,0,45,105,132,194,
3,03/06/2021,05:57:09,32.6270929,-115.4991179,49,8,102,46,63,
3,15/05/2021,06:57:09,32.6271749,-115.4996365,30,30,103,97,122,
3,02/07/2021,07:57:09,32.6318071,-115.5081144,49,6,101,46,35,
1,13/06/2021,08:57:09,32.6298090,-115.5096802,51,9,103,42,65,
3,09/02/2021,09:57:09,32.6179121,-115.5077753,3,58,104,129,124,
3,18/09/2021,10:57:09,32.6377319,-115.4993272,48,9,103,41,47,
2,14/09/2021,11:57:09,32.6277672,-115.5060033,46,10,103,42,45,
3,07/10/2021,12:57:09,32.6176458,-115.5081438,17,21,105,44,95,
3,05/01/2021,13:57:09,32.6180166,-115.5007618,5,62,104,66,261,
2,19/05/2021,14:57:09,32.6193943,-115.500287,27,23,105,55,123,
2,18/01/2021,15:57:09,32.6244609,-115.5072007,7,80,101,37,256,
3,09/10/2021,16:57:09,32.6172836,-115.5029651,13,28,105,23,158,
2,26/09/2021,17:57:09,32.6309183,-115.5101963,36,10,104,36,57,
1,01/07/2021,18:57:09,32.6211677,-115.501294,40,10,103,30,72,
2,31/08/2021,19:57:09,32.6182131,-115.5067363,51,6,104,41,64,
2,01/11/2021,20:57:09,32.6360076,-115.5055999,11,26,105,28,153,
1,01/01/2021,21:57:09,32.6210582,-115.5080144,8,49,101,127,179,
2,26/05/2021,22:57:09,32.6272396,-115.4996039,28,26,104,19,153,
2,28/07/2021,23:57:09,32.6348523,-115.5073998,50,6,103,42,54,
1,21/03/2021,00:57:09,32.6199054,-115.5001493,32,28,105,66,55,
3,21/09/2021,01:57:09,32.6181579,-115.5074535,47,5,101,54,35,
1,22/05/2021,02:57:09,32.6233174,-115.5079924,27,27,102,19,49,
1,06/04/2021,03:57:09,32.6301614,-115.5029284,26,30,104,13,106,
1,19/01/2021,04:57:09,32.6352923,-115.5095065,0,54,100,105,172,
1,04/10/2021,05:57:09,32.6357301,-115.5001807,15,23,101,97,113,
1,29/01/2021,06:57:09,32.6341515,-115.5011463,6,64,102,88,265,
2,23/09/2021,07:57:09,32.6179967,-115.5071002,55,7,102,30,61,
2,03/05/2021,08:57:09,32.6206745,-115.5101391,25,28,105,69,86,
1,28/03/2021,09:57:09,32.6174433,-115.5079627,26,20,101,22,100,
1,05/08/2021,10:57:09,32.6215768,-115.5034757,48,8,105,46,56,
1,02/03/2021,11:57:09,32.6204771,-115.5007902,29,20,100,24,91,
3,20/03/2021,12:57:09,32.6342479,-115.5012414,27,23,101,48,76,
3,17/02/2021,13:57:09,32.6262446,-115.5069702,5,68,102,88,242,
1,21/08/2021,14:57:09,32.6238223,-115.5021864,43,6,103,30,62,
2,16/03/2021,15:57:09,32.6381544,-115.5012842,29,24,104,83,143,
2,15/07/2021,16:57:09,32.6363815,-115.5009691,43,5,101,41,68,
3,13/08/2021,17:57:09,32.6223029,-115.5100369,53,5,104,34,51,
1,30/01/2021,18:57:09,32.6351655,-115.5079381,12,78,102,151,265,
2,21/09/2021,19:57:09,32.6291562,-115.5046042,52,5,104,37,60,
3,23/10/2021,20:57:09,32.6231481,-115.5074441,14,20,104,43,131,
1,28/06/2021,21:57:09,32.6319027,-115.50637,35,7,100,51,50,
2,07/04/2021,22:57:09,32.6247227,-115.500272,26,21,102,60,87,
3,04/05/2021,23:57:09,32.6361873,-115.5090951,27,21,100,36,141,
1,18/01/2021,00:57:09,32.6307234,-115.5084024,11,52,104,56,162,
3,23/10/2021,01:57:09,32.6373995,-115.5092078,16,22,104,16,99,
1,17/03/2021,02:57:09,32.6336275,-115.5004992,27,27,103,74,114,
1,05/04/2021,03:57:09,32.6299424,-115.508498,32,23,102,63,141,
1,30/10/2021,04:57:09,32.6338752,-115.5061248,18,23,100,32,193,
3,20/08/2021,05:57:09,32.6263816,-115.5062516,50,8,103,34,45,
1,17/05/2021,06:57:09,32.6238614,-115.5015622,30,23,103,11,120,
3,05/09/2021,07:57:09,32.6318452,-115.5010003,52,6,100,40,54,
3,11/10/2021,08:57:09,32.6215043,-115.5048492,10,27,101,21,118,
3,25/11/2021,09:57:09,32.6288476,-115.500059,17,27,101,26,164,
3,09/05/2021,10:57:09,32.6296412,-115.503986,29,25,102,54,98,
3,29/07/2021,11:57:09,32.6256206,-115.50906,40,10,104,28,70,
1,26/06/2021,12:57:09,32.6230128,-115.5054023,36,5,101,44,67,
1,20/05/2021,13:57:09,32.6277671,-115.5022642,28,26,101,74,53,
2,31/08/2021,14:57:09,32.6297227,-115.5048251,52,7,100,44,38,
2,08/08/2021,15:57:09,32.6340615,-115.5048995,38,5,100,40,48,
1,25/09/2021,16:57:09,32.6307444,-115.506923,48,9,101,54,55,
3,18/11/2021,17:57:09,32.6218723,-115.5043088,19,25,104,21,193,
2,05/02/2021,18:57:09,32.6268481,-115.5020006,2,44,105,141,226,
1,13/12/2021,19:57:09,32.6355038,-115.4998013,20,21,102,57,152,
1,08/10/2021,20:57:09,32.6199973,-115.4994202,15,20,103,72,130,
1,17/03/2021,21:57:09,32.6372730,-115.5035987,32,23,102,30,53,
2,01/07/2021,22:57:09,32.6295132,-115.5095608,42,10,101,51,71,
2,07/01/2021,23:57:09,32.6290469,-115.5063511,12,71,104,27,252,
1,15/06/2021,00:57:09,32.6256566,-115.5035078,40,9,103,46,55,
1,17/08/2021,01:57:09,32.6309647,-115.5012559,42,6,105,39,63,
2,24/04/2021,02:57:09,32.6355820,-115.5011397,32,25,103,76,73,
1,28/08/2021,03:57:09,32.6214492,-115.4996575,35,8,103,42,63,
3,29/10/2021,04:57:09,32.6314485,-115.5065605,20,25,102,18,136,
1,31/08/2021,05:57:09,32.6330994,-115.5070283,46,7,105,55,62,
1,25/06/2021,06:57:09,32.6184539,-115.5043754,41,9,104,48,57,
3,21/04/2021,07:57:09,32.6190191,-115.505194,29,27,103,46,91,
2,28/11/2021,08:57:09,32.6234248,-115.5100883,17,20,100,111,166,
3,02/01/2021,09:57:09,32.6215461,-115.4989452,8,67,101,103,171,
1,22/08/2021,10:57:09,32.6327960,-115.4996112,35,6,100,47,40,
3,09/10/2021,11:57:09,32.6322150,-115.5045157,12,26,104,59,113,
2,13/01/2021,12:57:09,32.6176946,-115.4999829,12,45,100,110,275,
3,27/01/2021,13:57:09,32.6190778,-115.4991758,11,59,100,121,247,
1,15/04/2021,14:57:09,32.6174846,-115.5022038,31,26,100,90,132,
2,24/12/2021,15:57:09,32.6289070,-115.5048314,20,25,104,33,218,
2,25/08/2021,16:57:09,32.6347987,-115.5062156,45,7,103,30,45,
3,10/02/2021,17:57:09,32.6170172,-115.500467,6,78,100,83,143,
2,06/05/2021,18:57:09,32.6238337,-115.5074173,30,26,103,15,40,
2,13/02/2021,19:57:09,32.6195765,-115.5048767,2,60,103,48,250,
3,22/07/2021,20:57:09,32.6253161,-115.5010985,45,9,101,44,66,
2,02/09/2021,21:57:09,32.6183127,-115.5036906,41,6,100,46,63,
1,04/04/2021,22:57:09,32.6204022,-115.4991713,30,21,101,99,51,
3,26/04/2021,23:57:09,32.6318282,-115.4996228,31,23,102,99,87,
2,12/08/2021,00:57:09,32.6211812,-115.5032552,43,5,104,44,35,
2,08/10/2021,01:57:09,32.6336757,-115.5093667,11,21,104,89,217,
3,02/05/2021,02:57:09,32.6218453,-115.5096363,25,30,102,84,138,
1,08/05/2021,03:57:09,32.6260431,-115.5002913,31,21,102,7,122,
1,10/11/2021,04:57:09,32.6257048,-115.503817,14,26,102,81,90,
3,01/03/2021,05:57:09,32.6352962,-115.5062961,29,21,101,51,122,
2,01/12/2021,06:57:09,32.6360001,-115.5018091,11,26,105,40,127,
1,22/05/2021,07:57:09,32.6323558,-115.5006201,32,23,104,69,123,
1,12/05/2021,08:57:09,32.6234449,-115.5044906,32,30,103,84,119,
3,13/09/2021,09:57:09,32.6206240,-115.5033618,45,5,103,40,61,
2,27/08/2021,10:57:09,32.6382560,-115.4995984,40,7,103,34,38,
1,23/08/2021,11:57:09,32.6225940,-115.5089212,49,9,101,26,44,
2,26/07/2021,12:57:09,32.6356012,-115.5029611,51,10,100,45,48,
3,07/04/2021,13:57:09,32.6240832,-115.505034,27,21,104,42,99,
3,25/07/2021,14:57:09,32.6348493,-115.5025249,47,6,100,55,44,
1,15/04/2021,15:57:09,32.6281632,-115.5067631,29,24,103,70,116,
2,20/02/2021,16:57:09,32.6326283,-115.5094819,7,63,103,64,189,
1,30/07/2021,17:57:09,32.6175631,-115.5050614,50,10,105,52,48,
3,27/06/2021,18:57:09,32.6311500,-115.501383,49,7,105,37,62,
3,10/07/2021,19:57:09,32.6171217,-115.5072896,40,8,105,26,54,
1,24/04/2021,20:57:09,32.6287586,-115.5072222,28,29,101,87,77,
2,17/03/2021,21:57:09,32.6381808,-115.503278,29,28,103,45,87,
3,28/02/2021,22:57:09,32.6278280,-115.5006953,3,49,105,48,227,
1,13/02/2021,23:57:09,32.6307390,-115.5086414,3,57,100,102,174,
3,15/03/2021,00:57:09,32.6349401,-115.5056123,25,26,105,53,96,
2,27/01/2021,01:57:09,32.6309391,-115.5035821,0,51,100,98,212,
1,19/09/2021,02:57:09,32.6261465,-115.5061413,52,6,101,50,58,
3,21/03/2021,03:57:09,32.6246511,-115.5086592,25,21,102,80,110,
1,14/01/2021,04:57:09,32.6243235,-115.4999339,3,71,104,60,254,
3,21/11/2021,05:57:09,32.6346714,-115.5057949,10,21,102,105,208,
1,30/08/2021,06:57:09,32.6260681,-115.5025095,55,9,100,53,47,
2,16/12/2021,07:57:09,32.6231986,-115.4993552,10,26,102,88,93,
2,21/07/2021,08:57:09,32.6311686,-115.5070893,37,7,100,36,75,
1,27/02/2021,09:57:09,32.6248225,-115.5008558,5,42,103,97,142,
2,26/12/2021,10:57:09,32.6372778,-115.5061115,20,24,103,104,198,
2,22/08/2021,11:57:09,32.6295513,-115.5090395,41,7,103,40,61,
2,23/11/2021,12:57:09,32.6337269,-115.4988511,11,27,105,104,132,
2,13/10/2021,13:57:09,32.6223271,-115.5060668,15,22,105,104,188,
3,12/12/2021,14:57:09,32.6220815,-115.5015563,13,23,101,17,109,
1,14/04/2021,15:57:09,32.6328538,-115.5082121,32,24,103,48,125,
1,24/03/2021,16:57:09,32.6214809,-115.5087339,32,28,100,83,75,
3,24/05/2021,17:57:09,32.6171364,-115.5084444,27,29,100,9,106,
1,15/08/2021,18:57:09,32.6297813,-115.5060673,51,6,101,39,36,
3,23/05/2021,19:57:09,32.6234890,-115.5041973,31,29,101,96,104,
3,27/10/2021,20:57:09,32.6266206,-115.4993635,18,24,105,51,202,
